"Index","LT","Age","Country","Locality","Site","Date","GPS Latitude N","GPS Longitude E","End-Start (Intercept)","NumberOfIntercepts","TransectLength","NumberOfCoralIntercepts","TransectCoralLength","Depth [m]","ReefZone","Category","Kingdom","Phylum","Class","Order","Family","Genus","Species","ScientificName","Rank","AphiaID"
958,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,6,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Agariciidae","Gardineroseris","planulata","Gardineroseris planulata","Species",207274
959,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","sp.","Montipora sp.","Genus",203834
960,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,4,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Leptastreidae","Leptastrea","purpurea","Leptastrea purpurea","Species",207470
961,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,3,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
962,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,3,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
963,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,13,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
964,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,13,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
965,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Psammocoridae","Psammocora","sp.","Psammocora sp.","Genus",204148
966,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,1,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
967,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
968,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
969,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
970,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
971,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,15,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
972,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,4,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
973,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,4,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","chalcidicum","Cyphastrea chalcidicum","Species",207415
974,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","sp.","Cyphastrea sp.","Genus",206488
975,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,3,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","sp.","Cyphastrea sp.","Genus",206488
976,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Leptastreidae","Leptastrea","purpurea","Leptastrea purpurea","Species",207470
977,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,3,450,3965,117,957,4.75,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.","Genus",205902
978,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,8,450,3965,117,957,4.75,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","exaesa","Millepora sp.","Genus",210728
979,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.","Genus",205902
980,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,450,3965,117,957,4.75,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.","Genus",205902
981,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,450,3965,117,957,4.75,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","exaesa","Millepora sp.","Genus",210728
982,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,9,450,3965,117,957,4.75,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","dichotoma","Millepora sp.","Genus",210733
983,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,6,450,3965,117,957,4.75,"Shallow reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","exaesa","Millepora sp.","Genus",210728
984,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,11,450,3965,117,957,4.75,"Shallow reef slope","CMR","Animalia","Cnidaria","Hexacorallia","Scleractinia","Fungiidae","Ctenactis","crassa","Ctenactis crassa","Species",288875
985,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,14,450,3965,117,957,4.75,"Shallow reef slope","CMR","Animalia","Cnidaria","Hexacorallia","Scleractinia","Fungiidae","Ctenactis","crassa","Ctenactis crassa","Species",288875
986,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
987,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
988,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,3,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
989,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,3,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
990,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,6,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
991,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,6,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
992,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
993,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
994,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,9,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
995,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
996,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
997,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,9,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
998,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
999,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,30,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1000,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,13,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1001,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,13,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1002,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,17,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1003,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1004,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,450,3965,117,957,4.75,"Shallow reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1005,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,11,234,2996,83,784,7.2,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
1006,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,234,2996,83,784,7.2,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
1007,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,234,2996,83,784,7.2,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","sp.","Pocillopora sp.","Genus",206938
1008,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,234,2996,83,784,7.2,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
1009,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,15,234,2996,83,784,7.2,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Stylophora","subseriata","Stylophora subseriata","Species",206980
1010,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,23,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1011,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Leptastreidae","Leptastrea","purpurea","Leptastrea purpurea","Species",207470
1012,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1013,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1014,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1015,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1016,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Leptastreidae","Leptastrea","purpurea","Leptastrea purpurea","Species",207470
1017,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1018,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1019,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1020,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","rus","Porites sp.","Genus",207231
1021,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","tuberculosa","Montipora tuberculosa","Species",207156
1022,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,3,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","microphthalma","Cyphastrea microphthalma","Species",207416
1023,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,10,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","tuberculosa","Montipora tuberculosa","Species",207156
1024,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,1,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1025,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1026,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1027,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1028,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,15,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
1029,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,26,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1030,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,30,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1031,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,14,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1032,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,18,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1033,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,234,2996,83,784,7.2,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
1034,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,234,2996,83,784,7.2,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
